# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  455       2.678948667710e-10       2.069513811446e-12      -9.598951159607e-12       6.649132396407e-15       9.988852130781e-14       2.144608489809e-15       1.255798600537e-15 
  456       2.693017550021e-10       2.046168527988e-12      -9.659850772846e-12       6.672950817550e-15       9.913245088012e-14       2.037263614279e-15       1.241939246107e-15 
  457       2.707196433896e-10       2.022734254953e-12      -9.716064269489e-12       6.696876950351e-15       9.838357462871e-14       1.932273914699e-15       1.228053715981e-15 
  458       2.721473538803e-10       1.999225251550e-12      -9.767571332093e-12       6.720909085707e-15       9.764176669981e-14       1.829582406698e-15       1.214144118773e-15 
  459       2.735836866265e-10       1.975656012162e-12      -9.814352129056e-12       6.745045471717e-15       9.690689676744e-14       1.729130591569e-15       1.200212587023e-15 
  460       2.750274198653e-10       1.952041267575e-12      -9.856387318801e-12       6.769284313423e-15       9.617883000385e-14       1.630858446966e-15       1.186261277282e-15 
  461       2.764773097980e-10       1.928395986201e-12      -9.893658053969e-12       6.793623772549e-15       9.545742704995e-14       1.534704417609e-15       1.172292370205e-15 
  462       2.779320904689e-10       1.904735375306e-12      -9.926145985610e-12       6.818061967239e-15       9.474254398571e-14       1.440605405987e-15       1.158308070636e-15 
  463       2.793904736454e-10       1.881074882236e-12      -9.953833267370e-12       6.842596971795e-15       9.403403230060e-14       1.348496763062e-15       1.144310607701e-15 
  464       2.808511486966e-10       1.857430195639e-12      -9.976702559679e-12       6.867226816416e-15       9.333173886401e-14       1.258312278971e-15       1.130302234894e-15 
  465       2.823127824729e-10       1.833817246699e-12      -9.994737033948e-12       6.891949486937e-15       9.263550589568e-14       1.169984173729e-15       1.116285230168e-15 
  466       2.837741596249e-10       1.810251152690e-12      -1.000792830261e-11       6.916762860383e-15       9.194519735460e-14       1.083455185721e-15       1.102261682370e-15 
  467       2.852346086242e-10       1.786743008898e-12      -1.001630047304e-11       6.941664509965e-15       9.126077907209e-14       9.987152711344e-16       1.088232843027e-15 
  468       2.866935887966e-10       1.763302999026e-12      -1.001988685234e-11       6.966651893485e-15       9.058224106061e-14       9.157660312164e-16       1.074199754513e-15 
  469       2.881505510405e-10       1.739941444452e-12      -1.001872209787e-11       6.991722416674e-15       8.990957130625e-14       8.346087153662e-16       1.060163461844e-15 
  470       2.896049377838e-10       1.716668804873e-12      -1.001284222580e-11       7.016873432895e-15       8.924275575374e-14       7.552442185118e-16       1.046125012649e-15 
  471       2.910561829407e-10       1.693495678945e-12      -1.000228461968e-11       7.042102242846e-15       8.858177829142e-14       6.776730784835e-16       1.032085457145e-15 
  472       2.925037118681e-10       1.670432804931e-12      -9.987088038968e-12       7.067406094264e-15       8.792662073625e-14       6.018954733875e-16       1.018045848104e-15 
  473       2.939469413228e-10       1.647491061338e-12      -9.967292627641e-12       7.092782181625e-15       8.727726281880e-14       5.279112189801e-16       1.004007240829e-15 
  474       2.953852794178e-10       1.624681467562e-12      -9.942939922710e-12       7.118227645850e-15       8.663368216820e-14       4.557197660422e-16       9.899706931204e-16 
  475       2.968181255795e-10       1.602015184535e-12      -9.914072862801e-12       7.143739574008e-15       8.599585429721e-14       3.853201977525e-16       9.759372652509e-16 
  476       2.982448705039e-10       1.579503515359e-12      -9.880735796712e-12       7.169314999017e-15       8.536375258711e-14       3.167112270620e-16       9.619080199356e-16 
  477       2.996648961137e-10       1.557157905958e-12      -9.842974491974e-12       7.194950899349e-15       8.473734827277e-14       2.498911940680e-16       9.478840223035e-16 
  478       3.010775755149e-10       1.534989945716e-12      -9.800836143408e-12       7.220644198733e-15       8.411661042760e-14       1.848580633880e-16       9.338663398686e-16 
  479       3.024822729537e-10       1.513011368120e-12      -9.754369381686e-12       7.246391765857e-15       8.350150594856e-14       1.216094215337e-16       9.198560425019e-16 
  480       3.038783437730e-10       1.491234051404e-12      -9.703624281895e-12       7.272190414072e-15       8.289199954111e-14       6.014247428494e-17       9.058542024022e-16 
  481       3.052651343691e-10       1.469670019191e-12      -9.648652372091e-12       7.298036901093e-15       8.228805370426e-14       4.540440639532e-19       8.918618940675e-16 
  482       3.066419821488e-10       1.448331441136e-12      -9.589506641862e-12       7.323927928706e-15       8.168962871551e-14      -5.745943269082e-17       8.778801942667e-16 
  483       3.080082154858e-10       1.427230633572e-12      -9.526241550890e-12       7.349860142468e-15       8.109668261588e-14      -1.136019081507e-16       8.639101820107e-16 
  484       3.093631536776e-10       1.406380060146e-12      -9.458913037508e-12       7.375830131411e-15       8.050917119484e-14      -1.679777257227e-16       8.499529385238e-16 
  485       3.107061069019e-10       1.385792332469e-12      -9.387578527259e-12       7.401834427746e-15       7.992704797536e-14      -2.205916226755e-16       8.360095472150e-16 
  486       3.120363761740e-10       1.365480210753e-12      -9.312296941463e-12       7.427869506562e-15       7.935026419889e-14      -2.714487327656e-16       8.220810936496e-16 
  487       3.133532533029e-10       1.345456604458e-12      -9.233128705767e-12       7.453931785536e-15       7.877876881031e-14      -3.205545888631e-16       8.081686655202e-16 
  488       3.146560208483e-10       1.325734572934e-12      -9.150135758714e-12       7.480017624631e-15       7.821250844296e-14      -3.679151255779e-16       7.942733526186e-16 
  489       3.159439520773e-10       1.306327326062e-12      -9.063381560299e-12       7.506123325799e-15       7.765142740362e-14      -4.135366818854e-16       7.803962468063e-16 
  490       3.172163109211e-10       1.287248224899e-12      -8.972931100528e-12       7.532245132688e-15       7.709546765748e-14      -4.574260037528e-16       7.665384419869e-16 
  491       3.184723519319e-10       1.268510782320e-12      -8.878850907981e-12       7.558379230339e-15       7.654456881315e-14      -4.995902467649e-16       7.527010340767e-16 
  492       3.197113202395e-10       1.250128663659e-12      -8.781209058370e-12       7.584521744896e-15       7.599866810767e-14      -5.400369787503e-16       7.388851209762e-16 
  493       3.209324515077e-10       1.232115687356e-12      -8.680075183100e-12       7.610668743304e-15       7.545770039142e-14      -5.787741824070e-16       7.250918025418e-16 
  494       3.221349718919e-10       1.214485825596e-12      -8.575520477827e-12       7.636816233015e-15       7.492159811323e-14      -6.158102579287e-16       7.113221805567e-16 
  495       3.233180979949e-10       1.197253204954e-12      -8.467617711024e-12       7.662960161689e-15       7.439029130525e-14      -6.511540256308e-16       6.975773587026e-16 
  496       3.244810368242e-10       1.180432107037e-12      -8.356441232533e-12       7.689096416897e-15       7.386370756802e-14      -6.848147285763e-16       6.838584425310e-16 
  497       3.256229857486e-10       1.164036969128e-12      -8.242066982130e-12       7.715220825826e-15       7.334177205542e-14      -7.168020352018e-16       6.701665394344e-16 
  498       3.267431324548e-10       1.148082384827e-12      -8.124572498086e-12       7.741329154983e-15       7.282440745970e-14      -7.471260419434e-16       6.565027586178e-16 
  499       3.278406549043e-10       1.132583104693e-12      -8.004036925723e-12       7.767417109893e-15       7.231153399640e-14      -7.757972758629e-16       6.428682110700e-16 
  500       3.289147212900e-10       1.117554036892e-12      -7.880541025977e-12       7.793480334807e-15       7.180306938941e-14      -8.028266972735e-16       6.292640095350e-16 
  501       3.299644899932e-10       1.103010247835e-12      -7.754167183957e-12       7.819514412403e-15       7.129892885594e-14      -8.282257023663e-16       6.156912684834e-16 
  502       3.309891095399e-10       1.088966962821e-12      -7.624999417506e-12       7.845514863490e-15       7.079902509147e-14      -8.520061258355e-16       6.021511040836e-16 
  503       3.319877185579e-10       1.075439566683e-12      -7.493123385760e-12       7.871477146710e-15       7.030326825479e-14      -8.741802435053e-16       5.886446341733e-16 
  504       3.329594457335e-10       1.062443604428e-12      -7.358626397708e-12       7.897396658242e-15       6.981156595297e-14      -8.947607749550e-16       5.751729782310e-16 
  505       3.339035373118e-10       1.049992930892e-12      -7.221594504386e-12       7.923269063103e-15       6.932383815696e-14      -9.137612204109e-16       5.617372521241e-16 
  506       3.348197437269e-10       1.038094099766e-12      -7.082103665927e-12       7.949091300164e-15       6.884006245138e-14      -9.311968767578e-16       5.483385522465e-16 
  507       3.357079440250e-10       1.026751814189e-12      -6.940228346914e-12       7.974860605500e-15       6.836023005875e-14      -9.470838559737e-16       5.349779708679e-16 
  508       3.365680193445e-10       1.015970762893e-12      -6.796044416907e-12       8.000574183273e-15       6.788433101880e-14      -9.614387562878e-16       5.216566012843e-16 
  509       3.373998529327e-10       1.005755619980e-12      -6.649629157634e-12       8.026229205590e-15       6.741235418046e-14      -9.742786649631e-16       5.083755377864e-16 
  510       3.382033301622e-10       9.961110446910e-13      -6.501061270181e-12       8.051822812360e-15       6.694428719385e-14      -9.856211610796e-16       4.951358756294e-16 
  511       3.389783385477e-10       9.870416811815e-13      -6.350420882183e-12       8.077352111154e-15       6.648011650232e-14      -9.954843183173e-16       4.819387110012e-16 
  512       3.397247677628e-10       9.785521582959e-13      -6.197789555012e-12       8.102814177063e-15       6.601982733439e-14      -1.003886707739e-15       4.687851409915e-16 
  513       3.404425096562e-10       9.706470893404e-13      -6.043250290971e-12       8.128206052559e-15       6.556340369582e-14      -1.010847400573e-15       4.556762635609e-16 
  514       3.411314582686e-10       9.633310718563e-13      -5.886887540484e-12       8.153524747352e-15       6.511082836157e-14      -1.016385970997e-15       4.426131775094e-16 
  515       3.417915098495e-10       9.566086873943e-13      -5.728787209285e-12       8.178767238247e-15       6.466208286780e-14      -1.020522498920e-15       4.295969824459e-16 
  516       3.424225628734e-10       9.504845012873e-13      -5.569036665608e-12       8.203930469007e-15       6.421714750389e-14      -1.023277572765e-15       4.166287787565e-16 
  517       3.430245180566e-10       9.449630624247e-13      -5.407724747379e-12       8.229011350208e-15       6.377600130444e-14      -1.024672292255e-15       4.037096675738e-16 
  518       3.435972783743e-10       9.400489030256e-13      -5.244941769407e-12       8.254006759103e-15       6.333862204126e-14      -1.024728271192e-15       3.908407507456e-16 
